428,778,458,106.434112675143,7
450,870,458,91.4227802354704,7
544,790,458,103.83978126543,7
646,682,458,106.321739142071,7
768,668,458,102.907068941397,7
524,690,460,104.291283065729,7
872,564,460,78.429571951636,7
850,496,462,92.4718954474838,7
328,862,464,81.1420353218844,7
482,496,466,109.741547773696,7
406,684,468,113.462784298765,7
826,390,468,110.499448525202,7
248,582,470,105.645704324064,7
300,784,470,108.391377795074,7
274,696,472,106.420033081711,7
374,592,472,112.372016151505,7
148,686,474,94.7262417862054,7
172,788,474,91.7058393363668,7
584,398,476,66.9150010862353,7
810,302,476,107.275613872507,7
448,388,478,100.612731104337,7
604,474,478,105.722526919856,7
684,294,478,111.080107010522,7
712,404,478,111.167105305698,7
124,590,480,98.4627876970744,7
344,484,480,106.886299264169,7
786,226,480,94.8010383645348,7
226,498,482,114.466100845382,7
200,412,486,96.2753778752284,7
174,318,490,102.701243106586,7
552,284,490,107.626228294991,7
100,494,492,99.9469534385587,7
324,392,492,102.533063071797,7
654,196,492,97.9064919453597,7
302,292,496,103.820474649848,7
272,196,498,97.6264043006339,7
400,198,498,100.994766280676,7
506,114,498,96.8100476452943,7
530,194,498,98.2780050431999,7
628,102,498,90.186969552077,7
382,132,504,82.4638677059793,7
620,816,522,67.2427561180321,8
500,814,526,105.124665420709,8
572,646,526,106.158204831942,8
816,598,526,104.172688042814,8
472,728,528,105.626112795055,8
596,736,528,108.783356967279,8
718,712,528,99.8601926654853,8
700,632,530,107.385848987365,8
352,728,532,108.222173179534,8
378,816,532,101.043819119809,8
800,534,532,107.836980024491,8
678,532,534,109.820789490309,8
254,814,540,99.8700902641717,8
774,422,540,104.025922431783,8
228,734,542,93.9352542978056,8
322,624,542,110.699919790857,8
194,624,544,105.917058583073,8
654,426,546,111.681358752013,8
276,458,548,66.2828244267859,8
400,438,548,98.6179961530423,8
522,434,550,89.8313954018263,8
612,276,550,103.048950515687,8
626,330,550,111.312594921259,8
728,254,550,107.652102604025,8
174,548,552,109.785963380451,8
758,340,552,85.2164383593395,8
148,446,554,109.351004899652,8
378,358,554,104.682769145506,8
484,244,556,101.410667816091,8
126,350,558,99.4075836096804,8
692,152,558,94.1078118197447,8
222,252,560,102.449128963847,8
248,338,560,106.570387882784,8
352,242,560,102.798857025078,8
504,328,560,101.805618578672,8
456,152,562,95.2110695369645,8
578,140,564,96.7482069854245,8
332,170,570,98.5750711393042,8
642,672,592,109.408669141984,9
568,834,594,97.5933926391105,9
624,598,594,107.806629311983,9
544,768,596,106.508279442511,9
670,754,596,103.436677355043,9
518,674,598,107.138140628873,9
766,650,598,90.0017102502838,9
846,482,598,107.417039618034,9
426,762,600,107.991472337602,9
748,564,602,108.240949481174,9
446,820,604,96.9332081476847,9
822,382,604,104.927193960313,9
268,678,606,110.19654827934,9
406,686,606,112.877010574564,9
728,466,606,112.504403323349,9
308,778,608,105.184814562952,9
240,594,610,83.7276850091983,9
342,486,612,102.272200317777,9
504,566,614,109.305463087021,9
594,462,614,100.102308580514,9
550,298,616,82.7369343966798,9
156,680,618,93.6807374399742,9
368,570,618,110.387469446494,9
470,462,618,101.733114274909,9
574,388,618,112.646501763689,9
706,384,618,105.591094175492,9
324,396,620,95.8517999666639,9
806,290,620,94.2231750203366,9
130,586,622,99.113651534163,9
220,496,622,107.900036624943,9
448,366,622,105.382311900974,9
684,308,626,95.6234431378543,9
178,304,628,83.6356801014756,9
510,118,630,100.257837920812,9
98,478,632,70.2207549394333,9
204,394,632,103.662727042395,9
438,300,632,99.1393258345003,9
282,206,634,104.187650410131,9
536,184,634,100.780902840007,9
298,288,636,98.0290129860277,9
402,188,640,101.771486196719,9
814,592,664,103.883407229075,10
616,776,666,99.712984011681,10
720,700,666,110.471034777661,10
570,634,670,101.475376706708,10
600,726,670,107.710732787572,10
476,726,672,101.895842480439,10
498,804,672,99.5683115023292,10
796,508,674,112.420479757435,10
356,730,676,111.63729855977,10
696,598,676,107.650067834391,10
296,542,678,67.2361961281341,10
450,638,678,108.288067415633,10
548,510,678,108.496145925726,10
776,420,678,109.651060387975,10
228,724,680,105.17692205265,10
196,640,682,104.253078206718,10
250,796,682,102.548536955896,10
394,434,682,105.998131658054,10
520,424,682,110.265702209608,10
660,428,682,86.6947386084745,10
680,514,684,114.436681004586,10
318,616,686,112.232337532117,10
418,512,686,107.731083709678,10
470,236,686,100.334157368272,10
634,332,686,107.037460307832,10
272,432,688,102.290983096972,10
390,818,688,102.535221923281,10
604,242,688,107.406739218712,10
756,316,692,104.147221218105,10
178,528,696,105.449042211459,10
374,338,696,102.369991511624,10
730,224,696,104.51314625175,10
234,250,698,104.32671456941,10
576,146,698,67.5173311742471,10
132,338,702,88.6228848842869,10
154,442,702,106.678658740216,10
454,146,704,103.757103220525,10
260,344,706,96.8934994769214,10
356,252,706,106.490711539673,10
836,436,732,66.1765411269196,11
766,654,734,68.7328736311584,11
640,656,738,102.288097391388,11
668,742,740,105.639207487581,11
846,456,740,75.9420116898362,11
548,762,742,98.7147416197867,11
824,384,744,104.745385768168,11
630,554,746,110.084674326565,11
274,662,750,107.398116479317,11
524,672,750,107.824980247283,11
306,764,752,106.040428873427,11
352,492,752,76.4380704798149,11
448,408,752,99.7727989232237,11
728,462,752,110.345259814765,11
742,532,752,105.142298883172,11
130,572,754,88.1284155646442,11
322,394,754,107.933689582265,11
458,450,754,98.2594668395403,11
568,330,754,100.212077164678,11
610,486,754,89.1286977152857,11
708,362,754,110.416474667343,11
800,278,754,92.3906523036874,11
248,584,756,107.961004039066,11
404,676,756,111.682144175456,11
462,468,756,98.5134757088704,11
494,574,756,109.276983507874,11
580,386,756,104.879318249308,11
416,284,758,90.5607851336331,11
552,282,758,104.792953810793,11
688,280,758,108.144603775469,11
656,196,762,105.277392100198,11
224,474,764,104.431759836946,11
404,192,770,109.912978496609,11
306,292,772,106.461583169798,11
204,390,776,105.63273613605,11
528,186,776,99.4575621466394,11
178,298,778,104.498251319966,11
280,202,780,97.7867342558931,11
820,606,808,79.1618717545988,12
716,710,812,100.045240715146,12
696,638,814,94.4264492362186,12
578,614,818,100.836912072091,12
398,418,820,105.373076995214,12
502,332,820,101.187579795718,12
588,680,822,98.084373306483,12
658,438,822,108.529524013331,12
778,430,822,107.11488799668,12
378,794,824,73.5349324700181,12
450,612,824,108.579079214001,12
482,720,824,106.078212013675,12
668,470,824,107.966801787209,12
368,332,826,106.969784320401,12
268,420,828,71.4656337366129,12
296,536,828,106.602041389552,12
318,602,828,110.050995246128,12
548,522,828,104.532696742288,12
608,232,828,105.12787338122,12
192,588,830,102.458572753533,12
202,624,830,102.100821119457,12
350,710,830,106.968647855093,12
754,312,830,103.492810551284,12
258,384,832,94.1802032644412,12
180,532,834,104.205435541355,12
420,530,834,102.038996519176,12
432,562,834,100.308604067398,12
476,242,838,90.5555989796779,12
142,416,842,96.524992899607,12
220,254,842,95.3952359117878,12
352,230,842,99.6417977454451,12
450,148,842,92.4600254506459,12
